"","endtime","up_down","end_fitness","status","B_V","C_V","p_val","mu_M","alpha_1","R_Modifier"
"188",0,"0",0,"Fail",88,0.1,1,1,1,1e-04
"189",0,"0",0,"Fail",89,0.1,1,1,1,1e-04
"190",0,"0",0,"Fail",90,0.1,1,1,1,1e-04
"191",0,"0",0,"Fail",91,0.1,1,1,1,1e-04
"192",0,"0",0,"Fail",92,0.1,1,1,1,1e-04
"193",0,"0",0,"Fail",93,0.1,1,1,1,1e-04
"194",0,"0",0,"Fail",94,0.1,1,1,1,1e-04
"195",0,"0",0,"Fail",95,0.1,1,1,1,1e-04
"196",0,"0",0,"Fail",96,0.1,1,1,1,1e-04
"197",0,"0",0,"Fail",97,0.1,1,1,1,1e-04
"198",0,"0",0,"Fail",98,0.1,1,1,1,1e-04
"199",0,"0",0,"Fail",99,0.1,1,1,1,1e-04
"200",0,"0",0,"Fail",100,0.1,1,1,1,1e-04
"201",0,"0",0,"Fail",1,0.1,1,1,1,0.001
"202",0,"0",0,"Fail",2,0.1,1,1,1,0.001
"203",0,"0",0,"Fail",3,0.1,1,1,1,0.001
"204",0,"0",0,"Fail",4,0.1,1,1,1,0.001
"205",0,"0",0,"Fail",5,0.1,1,1,1,0.001
"206",0,"0",0,"Fail",6,0.1,1,1,1,0.001
"207",0,"0",0,"Fail",7,0.1,1,1,1,0.001
"208",0,"0",0,"Fail",8,0.1,1,1,1,0.001
"209",0,"0",0,"Fail",9,0.1,1,1,1,0.001
"210",0,"0",0,"Fail",10,0.1,1,1,1,0.001
"211",0,"0",0,"Fail",11,0.1,1,1,1,0.001
"212",0,"0",0,"Fail",12,0.1,1,1,1,0.001
"213",0,"0",0,"Fail",13,0.1,1,1,1,0.001
"214",0,"0",0,"Fail",14,0.1,1,1,1,0.001
"215",0,"0",0,"Fail",15,0.1,1,1,1,0.001
"21610",0,"0",0,"Fail",16,0.1,1,1,1,0.001
"21710",0,"0",0,"Fail",17,0.1,1,1,1,0.001
"21810",0,"0",0,"Fail",18,0.1,1,1,1,0.001
"219",0,"0",0,"Fail",19,0.1,1,1,1,0.001
"220",0,"0",0,"Fail",20,0.1,1,1,1,0.001
"221",0,"0",0,"Fail",21,0.1,1,1,1,0.001
"222",0,"0",0,"Fail",22,0.1,1,1,1,0.001
"223",0,"0",0,"Fail",23,0.1,1,1,1,0.001
"224",0,"0",0,"Fail",24,0.1,1,1,1,0.001
"225",0,"0",0,"Fail",25,0.1,1,1,1,0.001
"226",0,"0",0,"Fail",26,0.1,1,1,1,0.001
"227",0,"0",0,"Fail",27,0.1,1,1,1,0.001
"228",0,"0",0,"Fail",28,0.1,1,1,1,0.001
"229",0,"0",0,"Fail",29,0.1,1,1,1,0.001
"230",0,"0",0,"Fail",30,0.1,1,1,1,0.001
"231",0,"0",0,"Fail",31,0.1,1,1,1,0.001
"232",0,"0",0,"Fail",32,0.1,1,1,1,0.001
"233",0,"0",0,"Fail",33,0.1,1,1,1,0.001
"234",0,"0",0,"Fail",34,0.1,1,1,1,0.001
"235",0,"0",0,"Fail",35,0.1,1,1,1,0.001
"236",0,"0",0,"Fail",36,0.1,1,1,1,0.001
"237",0,"0",0,"Fail",37,0.1,1,1,1,0.001
"238",0,"0",0,"Fail",38,0.1,1,1,1,0.001
"239",0,"0",0,"Fail",39,0.1,1,1,1,0.001
"240",0,"0",0,"Fail",40,0.1,1,1,1,0.001
"241",0,"0",0,"Fail",41,0.1,1,1,1,0.001
"242",0,"0",0,"Fail",42,0.1,1,1,1,0.001
"243",0,"0",0,"Fail",43,0.1,1,1,1,0.001
"244",0,"0",0,"Fail",44,0.1,1,1,1,0.001
"245",0,"0",0,"Fail",45,0.1,1,1,1,0.001
"246",0,"0",0,"Fail",46,0.1,1,1,1,0.001
"247",0,"0",0,"Fail",47,0.1,1,1,1,0.001
"248",0,"0",0,"Fail",48,0.1,1,1,1,0.001
"249",0,"0",0,"Fail",49,0.1,1,1,1,0.001
"250",0,"0",0,"Fail",50,0.1,1,1,1,0.001
"251",0,"0",0,"Fail",51,0.1,1,1,1,0.001
"252",0,"0",0,"Fail",52,0.1,1,1,1,0.001
"253",0,"0",0,"Fail",53,0.1,1,1,1,0.001
"254",0,"0",0,"Fail",54,0.1,1,1,1,0.001
"255",0,"0",0,"Fail",55,0.1,1,1,1,0.001
"256",0,"0",0,"Fail",56,0.1,1,1,1,0.001
"257",0,"0",0,"Fail",57,0.1,1,1,1,0.001
"258",0,"0",0,"Fail",58,0.1,1,1,1,0.001
"259",0,"0",0,"Fail",59,0.1,1,1,1,0.001
"260",0,"0",0,"Fail",60,0.1,1,1,1,0.001
"261",0,"0",0,"Fail",61,0.1,1,1,1,0.001
"262",0,"0",0,"Fail",62,0.1,1,1,1,0.001
"263",0,"0",0,"Fail",63,0.1,1,1,1,0.001
"264",0,"0",0,"Fail",64,0.1,1,1,1,0.001
"265",0,"0",0,"Fail",65,0.1,1,1,1,0.001
"266",0,"0",0,"Fail",66,0.1,1,1,1,0.001
"267",0,"0",0,"Fail",67,0.1,1,1,1,0.001
"268",0,"0",0,"Fail",68,0.1,1,1,1,0.001
"269",0,"0",0,"Fail",69,0.1,1,1,1,0.001
"270",0,"0",0,"Fail",70,0.1,1,1,1,0.001
"271",0,"0",0,"Fail",71,0.1,1,1,1,0.001
"272",0,"0",0,"Fail",72,0.1,1,1,1,0.001
"273",0,"0",0,"Fail",73,0.1,1,1,1,0.001
"274",0,"0",0,"Fail",74,0.1,1,1,1,0.001
"275",0,"0",0,"Fail",75,0.1,1,1,1,0.001
"276",0,"0",0,"Fail",76,0.1,1,1,1,0.001
"277",0,"0",0,"Fail",77,0.1,1,1,1,0.001
"278",0,"0",0,"Fail",78,0.1,1,1,1,0.001
"279",0,"0",0,"Fail",79,0.1,1,1,1,0.001
"280",0,"0",0,"Fail",80,0.1,1,1,1,0.001
"281",0,"0",0,"Fail",81,0.1,1,1,1,0.001
"282",0,"0",0,"Fail",82,0.1,1,1,1,0.001
"283",0,"0",0,"Fail",83,0.1,1,1,1,0.001
"284",0,"0",0,"Fail",84,0.1,1,1,1,0.001
"285",0,"0",0,"Fail",85,0.1,1,1,1,0.001
"286",0,"0",0,"Fail",86,0.1,1,1,1,0.001
"287",0,"0",0,"Fail",87,0.1,1,1,1,0.001
"288",0,"0",0,"Fail",88,0.1,1,1,1,0.001
"289",0,"0",0,"Fail",89,0.1,1,1,1,0.001
